NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20
20297153,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10731579,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
10575424,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10735061,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
10575476,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
10575368,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
10655738,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1
10739455,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
10575057,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10736320,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10485725,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10377613,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
10575457,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
10575119,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0
10731540,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
10731786,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
10575254,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
10731614,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10489197,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0
10489713,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
10138427,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10639733,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
10490304,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10834964,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10610301,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0
10107712,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10364502,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
10488393,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
10490421,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
10490364,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
10641801,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
10070212,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0
10639675,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1
10518789,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
10490500,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10401223,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10320918,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0
10635804,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10320875,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
10486161,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10489290,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
10727900,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
10468870,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10041360,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1
10626017,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10108453,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
10281988,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
10282422,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
10282561,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1
10530430,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10282555,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1
10264155,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1
10282385,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
10356903,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
10478733,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10603291,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1
10479922,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10283502,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
10299123,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10283122,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
10402065,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
10283476,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
10368198,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10655188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10634107,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
10474876,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
10134700,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10635890,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10077918,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
10292752,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10282436,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
10320930,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10476163,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10361807,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
10635994,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10283588,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10474783,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1
10481490,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
10469186,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1
10358210,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
10323510,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
10480626,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
10476468,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1
10282087,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0
10484155,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
10155449,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
10263690,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
10282563,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1
10196888,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10468890,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
10635820,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
10196463,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
10317851,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
10309094,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
10653278,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
10466718,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
10153974,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
10466971,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
10283049,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
10368159,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
10474754,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10233861,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10282411,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1
10641041,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1
10628211,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0
10076899,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10479264,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
10283461,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
10489001,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
10636001,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10632311,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10282537,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10283706,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
10153997,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
10282463,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1
10298828,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10632392,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
10282697,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
10283292,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
10155423,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0
10282168,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
10282258,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1
10474359,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1
10283592,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
10474222,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10281898,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
10283029,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1
10481403,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
10379807,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10635878,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
10302701,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
10305463,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10466850,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
10527633,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1
10350626,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1
10640991,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
10282282,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1
10297905,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
10476068,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
10686182,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10281878,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
10479981,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
10633301,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0
10281854,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
10282113,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
10476385,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
10528599,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0
10736472,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
10212181,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0
10635919,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10482862,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
10212183,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1
10621070,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1
10621086,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
10621147,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
10202881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10652666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
10299387,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1
10535615,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
10635910,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
10334458,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
10481907,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
10299266,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
10729546,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
10482492,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10482712,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
10482768,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10652706,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0
10621046,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10621117,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
10729479,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10416152,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10622258,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
10328948,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10593654,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
10485345,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1
10512693,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
10593856,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0
10282549,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1
10221990,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
10389308,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
10512708,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
10485277,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
10595839,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10411906,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1
10282311,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0
10485578,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10402408,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10485561,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0
10678406,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
10593580,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
10512627,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
10402036,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10378637,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10485149,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1
10665890,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1
10665726,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
10487213,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
10665864,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10665465,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10665522,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0
10391067,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10439120,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10665402,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
10391125,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
10487091,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
10665565,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
10484816,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
10264726,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
10487386,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10485764,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10391261,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0
10391338,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
10527774,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10485213,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
10391412,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0
10487376,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10663623,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0
10389044,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
10653239,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1
10665637,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
10473279,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
10395964,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
10791623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
10485693,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10233874,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
10665664,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0
10487255,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0
10487277,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1
10264730,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
10487360,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0
10665696,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
10391457,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
10484932,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10485919,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
10197054,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
10658231,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10197580,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
10137727,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
10283584,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
10494093,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0
10417125,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0
10128221,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
10197298,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
10506058,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
10348684,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10736871,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0
10777069,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10126658,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
10495451,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1
10379513,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
10485455,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10485796,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0
10485618,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
10778604,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
10139537,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
10462539,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
10379597,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
10282558,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
10135250,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
10257680,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10483737,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1
10531166,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1
10512593,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0
10405379,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0
10348646,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
10415367,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0
10574173,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
10154067,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
10379644,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
10474716,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1
10474649,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
10283493,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
10435614,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10379690,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1
10531942,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0
10128432,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
10751007,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0
10642539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10727956,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0
10632428,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
10632471,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
10331412,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
10197347,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10374107,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0
10641577,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
10479343,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0
10329575,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10479442,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
10197136,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1
10497058,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
10127864,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1
10329780,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
10281826,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
10504395,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
10282445,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10486396,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
10264728,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1
10373995,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
10824685,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1
10003105,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
10451985,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0
10138863,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1
10632938,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
20245401,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
10676034,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
10811656,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
10318719,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10439128,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
10344861,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1
10676039,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
10138697,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
10439131,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
10282915,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
