N°,NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
39146,10596938,B,A,C,A,B,A,B,B,A,B,C,C,B,A,C,C,B,B,B,C,C,C,A,B
39147,10407057,A,B,B,B,B,A,B,C,A,A,B,B,B,B,B,B,B,B,B,B,A,B,L,B
39148,10500848,A,A,C,A,B,A,C,B,A,B,A,C,B,C,A,A,B,B,C,A,B,C,C,B
39149,10530571,B,A,C,A,B,B,C,B,A,B,A,C,B,A,A,C,C,B,B,C,C,A,A,B
39150,10595974,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,L,B
39151,10400769,B,B,A,B,C,A,A,A,B,C,B,C,B,B,A,A,C,B,B,A,B,A,A,B
39152,10330793,A,A,A,B,B,A,B,A,A,B,C,C,C,A,C,B,B,A,C,A,C,C,A,B
39153,10479041,B,A,C,C,B,B,C,B,B,C,A,B,B,A,C,B,C,C,A,C,B,C,C,B
39154,10453593,B,A,A,C,A,A,A,A,A,A,A,C,A,A,A,A,A,B,A,A,A,A,A,A
39155,10398908,A,A,B,A,B,C,B,C,B,A,A,B,A,C,A,A,C,A,C,B,C,B,A,A
39156,10330801,A,A,A,A,A,B,A,A,C,C,A,C,A,A,A,A,B,A,B,B,A,A,A,A
39157,10302010,A,A,C,A,B,A,C,B,A,B,A,A,B,A,A,C,B,B,B,C,C,C,A,B
39158,10225105,B,A,A,B,B,A,C,B,A,B,A,A,A,C,A,A,A,A,A,A,A,C,A,A
39159,10595988,A,B,C,C,B,A,C,C,A,A,A,C,C,A,A,B,A,C,B,C,B,B,C,A
39160,10604549,B,C,B,B,A,A,B,C,A,C,A,A,C,A,B,A,C,B,C,A,B,B,L,A
39161,10330831,B,A,B,A,A,A,C,A,A,A,A,C,A,A,C,C,A,A,B,A,A,C,A,A
39162,10410944,B,A,C,A,B,B,B,B,A,A,A,A,B,B,B,A,B,A,B,A,C,C,A,B
39163,10357094,B,A,B,B,B,A,C,B,A,A,B,B,B,A,C,C,B,B,B,A,B,C,A,B
39164,10375747,B,A,C,A,B,B,B,B,B,A,A,C,B,C,C,C,B,B,B,A,C,C,A,B
39165,10618220,B,A,C,A,B,A,C,B,A,B,A,C,B,C,C,C,B,B,B,C,A,C,A,B
39166,10623407,B,A,B,A,B,A,C,B,A,A,B,A,B,A,A,C,B,B,B,A,A,A,A,B
39167,10618274,B,A,C,A,B,B,C,C,B,B,A,C,,,,A,,,,,,,,
39168,10480829,B,A,C,A,B,A,C,B,A,B,A,C,B,A,A,C,A,B,B,C,C,A,A,B
39169,10480798,B,A,C,A,B,A,C,B,C,B,A,C,B,A,C,C,C,B,B,A,C,C,A,B
39170,10480352,B,A,A,B,B,A,B,A,A,B,A,C,B,A,B,C,B,B,B,A,C,A,A,B
39171,10480330,B,A,C,C,B,A,C,A,A,A,B,A,B,A,C,C,B,B,B,C,C,C,A,A
39172,10557952,B,A,C,B,B,A,C,B,C,B,A,C,B,B,C,C,B,B,B,A,C,A,A,B
39173,10465041,B,A,C,A,B,A,C,B,A,A,A,C,B,A,C,C,B,B,B,C,C,C,A,B
39174,10362877,B,A,C,A,B,B,C,B,B,A,B,C,B,A,C,C,B,B,C,C,C,A,A,B
39175,10309842,B,A,C,A,B,A,C,A,A,B,B,B,B,A,C,C,B,B,B,C,B,A,A,B
39176,10516688,A,B,A,A,B,A,C,C,A,A,B,A,B,A,C,C,B,B,B,A,A,B,A,B
39177,10368129,B,A,C,A,B,A,C,B,A,B,A,C,B,A,C,C,B,B,B,C,C,C,A,B
39178,10516709,B,A,C,B,B,A,C,B,A,A,A,A,B,A,C,C,C,B,B,A,C,C,A,B
39179,10819745,B,A,C,A,B,A,C,B,A,B,A,C,B,A,A,C,B,B,B,C,C,C,A,B
39180,10677510,B,A,A,A,B,B,C,B,A,B,C,C,B,A,B,C,B,B,B,C,C,B,A,B
39181,10443919,B,A,B,A,B,A,C,B,C,B,A,C,B,A,C,C,B,B,B,A,C,C,A,A
39182,10668712,B,A,C,A,B,A,C,B,A,B,A,C,B,A,C,C,B,B,B,C,C,C,A,B
39183,10668724,B,A,A,C,C,A,B,A,A,B,A,C,A,A,B,C,B,B,C,B,B,B,A,C
39184,10478725,B,A,B,B,B,C,C,A,A,B,A,A,B,C,B,B,A,B,C,B,B,B,L,B
39185,10516843,B,B,A,C,B,A,C,B,B,B,A,C,C,A,B,A,A,A,A,C,B,C,A,C
39186,10673097,B,A,A,A,B,A,C,B,A,B,A,C,B,A,A,C,B,B,B,C,C,C,A,B
39187,10364599,A,B,C,B,A,A,A,B,B,C,A,B,A,C,A,C,B,B,B,A,C,B,C,B
39188,10470329,C,B,B,B,A,A,A,B,A,B,A,A,A,B,A,B,B,A,B,B,B,A,A,A
39189,10516894,B,A,B,A,B,B,A,B,C,C,B,A,B,A,A,A,B,C,C,C,C,C,C,B
39190,10477626,B,A,C,A,B,A,C,C,A,B,C,C,B,A,B,C,B,B,B,A,C,C,A,B
39191,10477644,B,A,C,A,B,A,C,C,A,B,C,A,B,B,B,C,A,B,B,A,C,C,A,B
39192,10668774,B,A,B,A,B,A,C,B,A,B,A,C,B,A,C,C,C,B,B,C,C,C,A,B
39193,10676606,B,A,C,A,B,A,C,B,A,A,A,C,B,A,C,C,B,B,B,C,C,C,A,A
39194,10668816,B,A,C,A,B,A,C,B,A,B,A,C,B,A,C,C,C,B,B,A,A,C,A,B
39195,10673352,B,A,C,A,B,B,C,B,A,A,B,C,B,A,C,C,B,B,B,A,C,A,A,B
39196,10516972,B,A,B,A,B,A,C,B,A,B,A,C,B,A,C,C,B,B,B,C,A,C,A,B
39197,10668830,B,A,A,A,B,A,C,B,C,A,B,C,B,A,C,C,C,B,C,A,C,C,A,B
39198,10537569,B,C,B,C,B,A,B,A,A,A,A,C,A,C,C,B,A,C,C,C,A,B,A,A
39199,10621642,B,A,C,A,B,A,C,B,A,A,A,C,B,A,C,C,B,B,B,C,C,A,A,B
39200,10423783,A,A,A,A,A,A,A,B,A,A,A,A,C,C,B,B,A,B,B,B,A,C,L,A
39201,10341542,B,A,A,A,B,A,C,A,A,A,A,A,B,A,A,A,B,A,A,A,A,C,A,B
39202,10401807,A,A,C,A,B,A,C,B,B,B,B,C,B,A,A,B,B,C,B,B,A,C,A,A
39203,10359546,B,A,C,A,B,A,C,A,B,B,C,C,C,B,C,C,A,A,B,A,C,B,A,A
39204,10359190,C,B,C,C,C,C,C,B,B,C,C,B,A,C,C,B,C,C,B,B,C,A,C,A
39205,10408544,B,A,C,A,B,A,C,C,C,C,A,C,B,C,B,A,C,B,B,C,C,C,A,A
39206,10361746,A,A,B,C,A,C,A,B,B,B,B,A,B,A,C,A,A,B,B,B,A,C,C,B
39207,10500827,A,C,B,A,B,A,B,A,C,B,C,B,B,A,A,C,B,A,B,A,B,A,L,B
39208,10760802,B,A,C,A,B,A,C,B,A,B,A,C,B,A,A,C,B,B,B,C,C,C,A,B
39209,10204620,A,A,C,B,B,A,C,C,B,B,B,C,B,B,C,B,B,B,B,C,B,A,A,B
39210,10278318,B,A,C,A,B,B,C,C,B,B,A,C,B,A,A,C,C,B,C,A,C,C,A,B
39211,10500816,B,B,A,A,C,B,B,C,B,A,C,A,B,A,B,A,C,A,A,A,C,B,A,C
39212,10684111,B,A,A,C,A,B,A,B,A,A,B,A,A,B,A,B,C,A,B,C,A,C,A,B
39213,10358970,B,C,B,C,B,A,C,A,A,B,A,A,B,B,B,A,A,A,C,A,B,B,A,A
39214,10359000,A,A,B,C,B,A,C,B,A,B,B,B,B,A,A,C,B,B,B,A,C,A,A,B
39215,10357067,B,A,B,C,C,B,A,B,A,A,A,C,A,A,A,C,A,A,B,A,A,B,A,A
39216,10408509,A,C,A,B,A,C,C,B,A,A,C,C,C,C,C,C,C,C,A,B,B,C,C,A
39217,10517451,B,A,C,A,B,B,C,B,A,B,A,C,B,A,C,C,B,B,B,C,C,C,A,B
39218,10281813,B,A,C,A,B,A,C,B,A,A,C,A,B,A,A,C,B,B,B,A,C,B,A,B
39219,10517609,A,A,C,C,B,B,C,B,A,C,B,A,B,A,C,C,B,B,B,B,C,B,A,B
39220,10375852,B,A,C,A,B,A,C,B,A,B,A,C,B,A,A,C,B,B,B,C,C,C,A,B
39221,10355357,B,A,C,A,B,A,C,B,A,B,A,A,B,A,C,C,B,B,B,A,C,C,A,B
39222,10102978,A,A,C,A,B,A,C,B,A,A,A,C,B,A,C,C,A,B,B,C,C,C,A,B
39223,10668797,A,A,B,A,B,A,C,B,A,A,B,A,B,A,C,C,B,B,B,C,C,C,A,B
39224,10319160,B,A,C,A,B,B,C,B,A,A,B,B,B,A,A,C,B,B,B,B,B,A,A,B
39225,10669475,B,A,C,A,B,A,C,B,A,A,C,C,B,A,C,C,B,B,B,A,C,C,A,B
39226,10688345,A,A,A,B,B,B,C,B,A,A,B,A,B,B,A,A,B,C,B,C,A,C,A,C
39227,10540662,A,A,B,C,B,C,B,B,A,B,A,C,A,C,B,B,B,A,C,C,A,B,C,A
39228,10376834,B,A,C,A,B,A,B,B,A,C,C,C,B,B,C,B,B,C,B,C,C,C,A,B
39229,10540665,B,B,B,B,B,B,C,B,B,A,A,B,B,B,A,B,A,B,B,B,C,C,L,A
39230,10414889,B,A,C,C,B,A,C,C,A,B,B,C,B,A,C,C,B,B,B,C,C,C,A,B
39231,10519041,B,A,C,A,B,A,B,B,A,B,A,C,C,A,C,A,A,A,C,A,B,C,A,B
39232,10414510,A,A,B,B,B,A,A,C,C,C,C,A,A,C,B,C,A,B,A,A,C,C,L,A
39233,10688343,A,B,A,B,B,A,B,A,A,B,B,B,A,B,B,B,A,B,B,B,A,B,L,A
39234,10502732,B,A,A,A,C,B,C,A,A,B,A,C,B,B,C,A,A,C,B,C,C,A,A,A
39235,10452640,B,A,C,A,B,A,C,C,A,A,A,C,B,A,C,C,B,B,B,C,C,C,A,B
39236,10297840,B,A,B,A,B,A,C,B,A,B,C,C,B,A,C,B,B,B,B,C,C,C,A,B
39237,10315439,B,A,C,A,B,A,C,B,B,A,B,A,B,A,A,C,B,B,C,A,C,C,A,B
39238,10502695,B,A,C,B,B,A,C,B,B,B,B,C,B,A,C,C,B,B,B,A,C,C,A,B
39239,10627140,B,A,A,C,B,A,B,B,A,B,A,C,C,B,B,C,A,B,C,B,B,A,C,A
39240,10296926,B,A,C,A,B,A,C,B,A,C,C,A,B,A,A,C,B,B,B,C,C,C,A,B
39241,10297830,B,A,C,A,B,A,C,B,A,A,A,C,B,A,C,C,C,B,B,A,C,C,L,B
39242,10101494,B,A,C,A,B,A,C,B,B,A,B,C,B,A,C,C,B,B,B,C,C,C,A,B
39243,10507159,B,A,C,A,B,A,C,B,A,A,A,C,B,A,C,C,C,B,B,C,C,A,A,B
39244,10297850,B,A,C,A,B,A,C,B,A,A,A,C,B,A,C,C,B,B,B,C,C,B,A,B
39245,10297862,B,A,C,B,B,A,C,B,A,B,A,C,B,A,C,C,B,B,B,A,C,C,A,B
39246,10533865,B,A,C,A,B,A,C,A,A,B,B,A,B,A,B,A,B,C,C,C,B,A,A,B
39247,10633101,B,A,C,B,B,A,C,B,B,B,A,C,B,B,C,C,B,A,B,C,C,B,A,B
39248,10103864,A,A,C,A,B,A,C,C,A,C,C,A,C,C,B,C,A,B,C,B,C,B,C,B
39249,10102758,B,A,C,A,B,A,C,B,A,C,A,C,A,B,B,B,C,A,B,B,A,B,C,B
39250,20347309,B,C,B,A,B,A,C,A,A,B,B,B,B,A,C,C,B,B,B,A,A,C,A,B
39251,10540876,B,A,B,A,B,A,C,C,A,C,B,C,B,A,C,C,A,B,B,A,C,C,A,B
39252,10494696,A,A,B,A,A,B,C,A,A,C,A,A,A,C,C,A,A,A,B,A,A,A,C,A
39253,10472630,A,A,B,B,A,A,B,C,B,B,A,A,B,C,B,A,A,C,C,B,B,B,L,C
39254,10313078,A,C,B,B,C,C,C,C,A,C,B,C,C,C,C,C,B,C,A,C,C,C,L,B
39255,10494710,B,C,A,C,B,C,B,B,A,A,A,A,A,C,B,C,B,A,B,A,B,B,L,A
39256,10335950,B,A,A,A,B,B,B,A,A,C,A,C,A,A,C,A,A,C,B,C,A,B,A,B
39257,10342997,A,A,B,A,B,A,B,A,B,A,A,B,A,B,B,A,A,A,B,B,A,A,C,A
39258,20301839,B,B,B,C,C,B,C,B,A,B,B,B,B,C,C,B,C,B,C,A,A,C,L,A
39259,10472251,B,C,B,B,C,B,B,A,B,C,B,B,C,B,C,B,A,A,B,B,B,B,L,B
39260,10343166,B,A,C,B,B,B,C,B,B,B,B,C,B,A,A,C,B,B,B,C,C,C,C,B
39261,10497984,A,A,A,A,B,B,C,A,C,A,A,B,A,C,B,B,C,C,B,A,B,C,L,C
39262,10323297,A,A,A,A,A,A,B,A,A,A,B,A,B,B,A,A,A,B,A,C,B,B,L,A
39263,10575012,A,B,B,C,B,C,A,C,C,B,A,B,B,A,C,A,B,C,A,C,C,A,L,C
39264,10342090,C,B,B,B,C,B,B,C,B,B,A,A,B,B,B,B,B,B,B,B,B,B,L,B
39265,10111142,B,A,C,A,B,C,C,B,A,A,A,C,A,A,C,C,C,A,B,B,B,A,A,A
39266,10472379,C,C,B,C,A,C,C,A,A,B,B,C,C,B,C,C,C,A,A,C,A,A,C,C
39267,10593055,C,C,A,A,C,A,C,A,A,A,B,A,A,A,C,B,A,A,A,A,A,B,L,A
39268,10323514,A,A,A,A,B,A,C,B,A,B,A,C,B,B,B,B,B,B,A,A,B,A,L,A
39269,10591887,A,A,C,B,A,B,C,B,B,B,A,B,A,C,A,A,B,C,B,A,B,A,L,C
39270,10323364,A,B,A,B,B,B,A,B,A,C,A,B,B,A,B,B,B,C,A,A,B,C,L,B
39271,10772132,A,B,B,B,A,B,B,A,B,B,B,B,C,A,B,B,B,C,A,B,C,A,C,B
39272,10033122,B,C,A,B,A,A,C,A,A,B,A,C,B,A,A,C,A,B,B,C,C,B,A,B
39273,10473174,A,A,C,A,B,A,B,B,A,A,A,C,B,A,A,C,A,B,B,C,C,C,A,B
39274,10323767,B,B,A,A,A,B,C,B,B,B,A,A,B,A,A,B,B,B,B,A,B,A,A,A
39275,10498286,A,B,C,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
39276,10323351,A,A,C,C,B,A,B,B,B,C,C,B,B,C,B,B,C,B,B,B,B,A,L,B
39277,10410937,B,C,B,C,C,A,A,B,A,A,A,B,B,C,B,B,A,A,C,C,C,A,A,A
39278,10591908,B,A,A,A,B,A,C,B,A,B,B,A,A,C,A,A,A,A,A,A,A,A,L,B
39279,10477392,B,A,C,A,B,A,C,B,A,A,A,C,B,A,C,B,A,B,B,C,C,C,A,A
39280,10478397,B,A,C,A,B,C,C,C,A,A,B,B,B,A,B,B,B,A,B,C,B,C,A,B
39281,10591920,A,B,B,C,B,A,B,A,B,B,B,B,B,B,B,C,B,C,B,B,C,C,L,B
39282,10591984,B,B,A,B,B,B,C,B,C,A,C,C,B,B,B,C,A,C,C,B,A,B,A,B
39283,10593107,A,A,B,A,B,A,A,A,A,C,A,C,A,A,B,A,A,C,A,A,A,A,A,A
39284,10341821,C,A,A,B,B,C,C,A,A,A,A,C,C,C,C,C,A,A,A,A,C,C,A,C
39285,10486351,B,A,B,C,B,A,C,C,A,B,C,A,A,A,B,B,C,A,C,A,B,B,A,A
39286,10474473,B,B,A,B,B,B,A,A,B,B,A,C,A,B,A,A,C,B,A,A,B,A,L,A
39287,10535982,B,C,B,A,B,A,C,C,A,C,A,B,B,B,A,C,B,B,B,C,C,C,A,B
39288,10323675,B,A,C,A,B,A,C,B,A,B,C,C,B,A,A,C,B,B,B,C,A,C,L,B
39289,10323440,A,C,C,A,B,B,B,B,A,A,C,B,B,C,C,C,C,A,B,B,C,C,C,B
39290,10473434,B,A,C,C,B,B,B,B,C,C,A,B,B,A,B,A,B,C,B,B,C,B,C,C
39291,10323386,B,A,B,C,B,A,B,B,B,B,B,A,B,B,A,C,C,B,C,C,B,B,L,A
39292,10473518,B,C,B,A,A,A,A,B,B,B,A,B,B,B,A,A,C,B,C,A,B,A,L,A
39293,10323492,A,A,B,A,C,A,C,C,A,A,A,B,C,A,A,A,C,A,A,B,C,C,L,A
39294,10521623,B,B,B,C,C,A,C,A,A,A,C,B,B,A,A,C,C,C,A,C,C,A,A,A
39295,10324234,A,B,B,A,B,A,C,B,B,C,C,B,A,B,B,B,A,B,C,A,B,A,C,B
39296,10341539,A,C,A,A,A,A,A,A,B,B,A,B,A,B,B,A,B,A,B,B,B,B,L,B
39297,10473570,B,A,B,A,B,C,C,B,B,C,C,A,A,C,B,B,B,B,C,C,A,C,L,B
39298,10391709,A,A,A,A,B,A,C,C,A,B,C,C,B,C,B,A,A,B,B,B,C,C,A,B
39299,10323468,B,A,C,A,B,A,B,B,A,A,A,A,B,A,A,C,B,B,B,B,A,A,C,A
39300,10473632,B,A,B,C,A,C,C,B,A,C,B,A,A,C,B,C,C,A,B,A,A,C,L,C
39301,10084655,B,C,A,C,B,C,C,A,A,B,C,A,A,B,C,B,B,A,A,A,C,A,L,C
39302,10084718,A,B,A,A,B,A,B,B,A,A,A,A,B,C,A,B,B,B,C,C,B,A,L,C
39303,10579828,C,C,C,A,A,C,B,A,A,C,C,A,B,B,A,B,B,C,C,C,A,A,L,C
39304,10495181,B,B,B,A,A,A,B,B,B,A,B,A,B,B,B,B,B,A,C,B,B,A,L,A
39305,10596120,B,B,B,A,B,B,A,B,B,B,B,C,A,B,B,B,B,A,A,C,C,B,L,A
39306,10420333,B,A,C,A,B,B,C,A,A,A,A,A,B,A,A,C,B,B,B,A,C,A,A,B
39307,10604841,B,A,C,A,B,A,C,B,C,B,A,A,B,A,C,C,B,B,B,C,C,C,A,B
39308,10417577,B,A,C,A,B,A,C,B,A,A,C,A,A,A,A,A,A,A,C,A,A,A,A,A
39309,10604874,B,A,B,A,B,A,C,B,B,B,B,A,B,B,C,C,B,B,B,C,A,A,A,B
39310,10488483,A,A,B,A,B,A,C,B,C,A,B,A,B,C,B,A,B,B,B,A,A,C,C,A
39311,10488490,B,A,B,C,B,A,C,A,B,A,C,A,B,A,C,C,B,B,B,A,C,C,A,B
39312,10417571,B,A,C,A,B,B,C,B,A,C,C,C,B,A,C,C,B,B,B,A,B,C,A,B
39313,10625095,A,B,C,C,B,C,B,A,C,A,B,A,A,C,B,C,C,A,B,C,B,B,A,A
39314,10488539,B,A,C,A,B,B,C,B,B,A,B,C,B,B,A,B,B,A,B,A,B,B,A,A
39315,10417436,B,A,C,A,B,A,C,B,A,A,B,C,B,A,C,C,B,B,B,C,C,C,A,C
39316,10137594,B,A,C,A,B,A,B,B,A,B,A,C,B,A,C,C,B,B,B,C,C,C,A,B
39317,10417433,B,C,C,A,B,A,A,B,A,B,C,C,B,A,A,C,A,B,B,A,C,A,C,B
39318,10045784,B,A,C,A,B,A,C,B,A,A,C,C,C,A,B,C,A,B,A,B,C,B,A,C
39319,10417439,B,A,C,A,B,A,C,B,A,C,B,B,B,A,C,C,C,B,B,A,C,C,A,B
39320,10294380,B,A,A,B,B,A,C,C,A,A,C,C,B,A,A,B,B,A,B,C,C,B,A,B
39321,10453418,A,A,A,B,B,A,C,A,A,B,B,B,B,B,A,C,B,C,B,A,C,A,A,B
39322,10417445,B,A,C,A,B,A,C,B,A,A,B,C,B,A,C,C,B,B,B,A,C,C,A,B
39323,10417453,B,A,C,A,B,A,C,B,B,C,A,C,B,A,A,C,B,B,B,C,C,C,A,B
39324,10824826,B,A,C,A,B,A,C,A,A,A,A,C,B,A,C,C,B,B,B,C,C,C,A,B
39325,10417468,B,A,B,A,B,A,C,A,A,C,B,B,B,A,C,C,B,B,B,A,B,C,A,B
39326,10417470,B,A,C,A,B,A,C,A,A,B,A,C,B,B,A,C,A,A,B,C,C,C,A,B
39327,10138223,B,A,C,A,C,A,B,B,A,B,B,B,B,A,C,A,A,B,A,C,B,C,A,B
39328,10604914,B,A,B,A,B,A,C,A,A,A,B,C,B,B,A,B,B,B,B,B,B,A,L,B
39329,10312119,A,A,B,A,B,A,A,B,A,B,A,C,B,A,C,C,B,B,B,C,C,A,A,B
39330,10604951,A,A,B,A,B,C,A,A,A,A,A,A,A,A,B,B,B,A,A,C,C,C,A,A
39331,10138462,B,A,A,A,C,B,C,A,A,B,C,B,B,A,A,B,B,A,A,B,B,A,C,B
39332,10212219,B,A,C,A,B,A,C,A,A,A,B,B,B,A,C,C,B,B,B,C,C,C,A,B
39333,10138516,B,C,C,C,B,A,C,A,A,B,A,A,C,C,C,C,C,B,B,A,C,C,C,A
39334,10138582,A,A,B,A,B,A,B,B,A,B,A,C,A,C,B,A,C,B,B,C,A,C,A,A
39335,10488601,B,A,C,A,B,B,B,C,A,A,A,C,B,B,A,C,B,A,B,A,B,B,A,A
39336,10417535,B,A,C,A,B,A,B,A,B,B,A,A,B,B,A,A,C,A,B,C,C,A,A,B
39337,10488612,B,A,C,A,B,B,C,B,A,B,A,C,B,A,C,C,C,B,B,C,C,C,A,B
39338,10417542,A,A,B,A,A,B,B,C,A,A,A,A,C,B,C,A,A,A,C,A,A,A,L,A
39339,10488621,B,A,C,C,B,A,C,B,A,B,A,C,B,A,C,C,C,B,C,A,C,A,C,B
39340,10212215,B,A,C,A,B,A,C,A,A,A,B,A,B,A,C,C,C,B,B,C,C,C,A,B
39341,10417563,B,A,C,A,B,A,C,B,A,B,A,C,B,A,C,C,B,B,B,A,C,C,A,B
39342,10410946,B,A,B,B,B,A,C,A,A,B,A,C,C,C,A,A,C,B,B,A,C,C,A,B
39343,10350074,B,A,A,A,B,A,C,A,B,C,C,B,B,B,B,C,A,B,B,C,C,C,A,B
39344,10375480,C,B,A,A,C,B,B,A,A,C,C,A,A,B,A,A,B,C,A,B,B,C,A,A
39345,10375557,B,B,A,A,B,A,A,A,A,B,B,A,C,A,B,B,A,A,A,A,B,A,C,A
39346,10452811,C,C,A,A,B,B,C,B,A,C,B,B,B,A,A,A,C,B,A,A,B,C,A,C
39347,10359311,B,C,C,B,B,A,C,A,A,B,A,B,B,A,B,C,C,A,B,C,C,C,A,B
39348,10342169,B,A,B,A,B,A,C,B,B,B,A,C,B,A,A,C,B,B,B,C,C,A,A,B
39349,10355658,B,A,C,C,B,A,C,A,B,A,B,B,C,A,B,B,B,A,B,A,C,B,L,C
39350,10302656,A,A,B,A,B,A,C,B,C,A,B,A,C,A,A,B,A,C,B,A,A,B,A,A
39351,10350405,B,A,C,A,B,B,C,B,A,B,A,C,B,A,A,C,B,B,C,B,C,A,L,A
39352,10350511,A,A,A,A,B,A,B,A,A,B,A,A,B,B,A,A,A,A,B,C,C,C,A,B
39353,10341605,B,A,C,A,B,A,C,B,A,A,C,A,B,A,A,C,B,B,B,C,C,C,A,B
39354,10356388,B,A,A,A,B,A,C,C,B,C,C,C,B,A,C,C,B,B,B,C,C,C,A,B
39355,10341663,B,A,C,A,B,B,C,B,C,B,C,C,B,A,C,C,B,B,B,A,C,A,A,B
39356,10496321,A,A,A,A,C,B,C,A,B,B,C,B,B,B,C,C,B,C,A,B,C,A,C,A
39357,10350178,B,A,B,A,C,B,C,A,A,B,C,B,B,C,B,B,B,B,B,B,B,B,A,B
39358,10355018,B,A,C,A,B,A,C,B,B,B,A,A,B,A,C,C,B,B,B,C,C,A,A,B
39359,10627860,B,A,A,C,B,B,C,B,A,B,B,B,A,B,B,B,C,A,B,C,C,C,A,B
39360,10440572,A,C,B,A,C,C,B,B,A,A,B,A,B,B,A,A,C,C,C,C,B,B,L,A
39361,10454477,A,B,B,A,B,A,C,C,A,B,C,C,C,C,A,B,B,B,C,C,C,C,C,C
39362,10282850,B,A,C,C,B,A,C,B,A,A,B,C,B,A,A,C,C,B,B,C,C,C,A,B
39363,10627504,B,A,B,A,B,B,A,B,A,B,B,B,A,B,A,A,B,B,B,A,B,B,A,A
39364,10341692,B,A,C,A,B,A,C,B,A,A,A,C,B,A,C,C,B,B,B,C,C,C,A,B
39365,10509538,B,A,C,C,B,A,C,C,A,A,B,C,B,B,A,C,B,B,B,C,C,A,A,A
39366,10355340,B,B,B,C,A,C,B,B,A,B,A,C,A,C,A,A,A,A,C,B,A,C,A,A
39367,10408124,B,C,C,A,B,A,C,A,B,A,A,C,B,A,A,A,B,A,B,A,A,A,A,B
39368,10350315,B,B,B,B,A,B,B,A,A,B,A,A,C,A,C,C,B,B,B,B,A,B,A,C
39369,10223297,B,A,A,A,B,A,A,C,A,C,C,A,A,A,A,A,A,A,A,C,B,B,A,B
39370,10623691,B,A,A,C,B,A,C,A,B,C,C,B,B,C,B,B,B,C,B,B,C,B,C,A
39371,10615436,B,A,C,A,B,A,C,B,A,A,B,C,B,A,C,C,B,B,B,A,C,A,A,B
39372,10349621,A,B,A,B,A,B,A,A,B,B,A,A,B,B,B,B,A,A,B,B,A,A,A,B
39373,10452898,B,A,C,A,B,A,C,B,B,C,B,C,B,A,B,C,B,B,B,C,C,C,A,B
39374,10355319,B,B,B,C,A,A,C,B,A,A,A,A,A,B,A,A,C,A,B,B,A,A,A,A
39375,10349963,B,A,B,A,A,A,C,B,A,A,A,C,A,C,B,A,A,A,A,B,A,B,L,A
39376,10350544,B,B,A,C,B,B,A,B,A,C,B,B,B,B,A,A,B,B,A,B,B,B,C,B
39377,10085127,B,A,C,A,B,A,C,A,A,A,B,B,B,A,B,C,B,B,B,A,C,B,A,B
39378,10350531,A,B,C,C,B,A,C,A,A,C,B,A,A,C,A,B,A,C,B,A,A,B,L,A
39379,10492459,B,A,C,A,B,A,C,B,B,A,B,C,B,A,C,C,B,B,C,A,B,C,A,B
39380,10417437,A,A,C,A,B,B,C,B,A,A,B,C,B,B,C,C,B,B,B,C,C,C,A,B
39381,10408523,B,A,A,A,C,A,C,A,A,B,A,B,B,B,C,C,B,A,B,A,A,C,L,B
39382,10452786,A,A,A,C,B,C,C,A,A,A,A,A,C,A,A,A,C,A,A,A,A,A,L,A
39383,10595185,C,C,B,B,B,B,A,B,B,A,A,C,A,A,A,B,C,B,A,A,A,C,A,B
39384,10452919,B,A,B,A,B,A,A,B,A,A,A,A,B,B,C,A,B,B,B,C,A,B,L,A
39385,10350564,B,A,A,A,A,A,C,B,A,A,A,A,A,A,A,A,A,A,C,A,A,A,C,A
39386,10036207,B,A,C,A,B,A,C,B,B,B,A,B,C,B,A,A,C,B,C,A,B,C,A,A
39387,10341807,B,B,A,A,A,A,B,B,A,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A
39388,10307005,B,A,C,A,B,B,C,A,A,A,A,C,B,A,A,C,B,B,B,C,C,A,A,B
39389,10519861,B,A,B,C,C,A,C,A,A,B,B,C,B,B,C,C,A,B,B,A,B,A,A,B
39390,10622489,B,A,A,A,A,A,A,B,B,C,C,C,C,B,B,A,A,C,C,A,B,B,C,A
39391,10311475,B,A,A,B,B,A,C,B,C,B,C,A,B,A,A,C,B,A,B,B,B,C,A,A
39392,10356313,B,C,C,A,C,A,C,B,A,B,A,A,C,B,B,A,C,B,B,B,A,B,A,C
39393,10628021,B,A,C,A,B,A,C,A,C,B,B,C,B,A,B,C,B,B,B,C,C,C,A,B
39394,10238055,B,A,C,B,B,A,C,B,B,A,A,C,B,A,A,C,C,B,B,C,C,C,A,B
39395,10633142,B,A,C,A,B,B,B,B,B,C,B,A,B,A,A,C,C,B,C,C,C,C,A,B
39396,10526722,A,A,B,C,B,A,C,B,B,A,A,A,C,A,A,B,B,B,B,C,B,B,A,A
