N°,NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
32536,20083951,B,D,A,C,D,C,C,A,A,C,C,D,B,D,A,D,B,C,D,B,B,D,A,C
32537,20281465,B,D,A,B,A,B,C,B,B,A,A,D,B,B,A,A,B,C,B,C,C,B,C,B
32538,20287405,C,A,D,A,D,C,D,C,C,D,C,B,C,D,D,C,A,B,D,A,B,C,A,D
32539,20084614,B,D,A,C,D,C,C,D,C,C,A,D,B,D,A,A,B,C,D,B,B,D,A,C
32540,20083125,B,D,D,C,B,D,A,A,C,D,C,D,B,D,A,D,B,C,B,B,B,B,A,B
32541,20083158,C,A,B,C,D,A,B,A,D,A,D,A,C,D,B,D,B,C,A,C,D,B,C,A
32542,10036971,B,D,C,D,C,C,D,C,D,B,C,B,B,D,D,C,D,D,A,C,C,D,C,D
32543,20273864,C,A,B,A,D,B,C,B,A,A,A,B,A,C,A,B,B,D,A,A,C,B,A,A
32544,20083328,A,C,C,A,C,C,D,C,C,C,B,B,B,B,A,C,A,C,B,C,B,C,A,C
32545,7299611,C,D,C,B,D,B,B,D,A,C,A,B,B,A,A,B,C,B,A,D,A,D,B,B
32546,20083347,A,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
32547,20287669,B,D,B,C,D,C,C,D,A,B,B,D,B,A,C,A,A,D,C,A,C,D,A,B
32548,19712113,B,D,B,B,D,C,C,A,A,D,C,D,B,D,A,D,B,C,D,C,B,D,A,C
32549,20121121,B,B,A,C,A,C,D,B,A,C,A,D,B,D,A,D,B,B,D,B,B,D,A,D
32550,20121524,,,,,,,,,,,,,,,,,,,,,,,,
32551,20083865,A,B,D,D,C,B,B,C,B,B,A,A,A,C,C,D,B,D,D,D,C,B,A,D
32552,20083930,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
32553,20083973,A,B,B,D,D,B,B,A,D,B,B,C,B,C,A,B,D,D,C,C,C,C,D,C
32554,20285934,A,A,D,C,A,C,B,B,A,C,D,A,A,C,C,D,B,C,D,C,C,A,B,D
32555,20156618,C,A,C,B,B,A,B,B,B,B,C,C,B,B,B,C,B,C,B,C,B,B,C,C
32556,4838611,A,B,C,C,C,D,B,A,C,C,B,C,A,D,B,D,B,D,A,C,C,B,C,D
32557,20274034,B,D,A,C,C,B,C,A,A,A,C,C,B,B,A,A,A,B,D,C,B,B,A,D
32558,19916154,B,C,B,C,B,C,D,D,C,A,B,C,A,C,C,B,C,C,C,A,A,C,B,B
32559,19884696,B,D,A,B,A,C,C,A,D,D,C,C,A,A,D,D,B,B,D,D,B,B,D,D
32560,20281433,B,D,A,C,C,B,C,D,A,B,A,D,B,D,C,B,B,B,B,A,B,C,D,C
32561,20083300,B,D,A,C,D,D,C,D,A,C,A,D,B,D,C,D,C,B,B,B,B,B,B,B
32562,20095961,B,D,A,A,B,C,C,A,A,C,B,D,B,A,C,D,B,C,C,B,B,A,D,C
32563,20285905,A,D,C,B,B,C,A,A,A,D,C,B,B,D,C,D,B,D,D,C,B,D,C,D
32564,20065436,B,A,A,C,C,D,A,B,A,A,A,C,B,C,A,A,A,B,B,D,C,A,C,A
32565,20097362,A,B,B,B,A,A,D,C,A,C,A,B,B,B,A,B,B,D,B,C,B,A,A,B
32566,19995935,B,A,B,C,C,C,C,A,A,C,C,D,C,D,A,B,B,C,D,A,B,D,A,C
32568,19996014,B,D,B,B,C,C,C,B,A,C,A,C,B,D,C,D,B,B,C,C,B,D,D,C
32569,10035710,A,C,B,B,A,A,A,A,A,A,A,C,B,B,B,B,B,C,B,A,A,B,A,A
32570,20084035,A,B,B,B,C,C,C,D,B,A,B,A,A,A,D,C,B,A,C,B,A,A,D,C
32571,20084077,A,B,C,C,D,D,C,B,C,C,A,B,B,A,A,D,C,B,A,D,B,B,A,A
32572,10186303,B,D,D,C,D,A,C,D,A,C,B,A,B,A,C,A,B,B,B,D,B,D,B,A
32573,10010382,B,D,A,C,D,C,C,A,C,C,A,D,B,D,A,D,B,C,A,A,B,A,A,A
32574,20084320,B,C,A,D,A,C,B,D,C,A,C,C,B,C,A,C,C,A,D,B,D,B,B,D
32575,3852430,B,A,B,A,B,B,A,B,A,A,B,D,A,D,A,B,B,B,A,B,B,A,B,B
32576,20084431,A,B,B,B,A,C,A,A,A,C,A,A,B,A,B,D,B,A,A,A,A,C,C,A
32577,10037540,B,D,B,C,A,C,D,A,B,A,C,D,A,B,B,A,B,B,D,A,B,C,C,A
32578,20144164,B,D,A,B,C,C,C,B,A,C,D,C,C,D,A,A,B,A,D,C,B,D,A,D
32579,20076531,D,C,D,C,C,B,B,D,B,C,D,B,B,D,C,A,B,B,B,C,B,D,C,C
32580,20273904,B,D,A,C,D,D,A,A,A,A,A,B,B,C,C,B,B,D,C,B,D,D,C,A
32581,20083526,A,A,B,B,D,A,B,A,B,B,B,A,C,A,A,A,B,C,C,A,C,B,C,B
32582,20083619,B,D,A,C,D,C,A,D,A,C,A,D,B,A,A,A,B,C,D,B,B,D,A,C
32583,20083605,A,A,B,C,D,A,A,D,B,B,C,A,B,A,A,B,A,C,A,D,B,A,B,A
32584,20083888,C,C,B,B,D,A,C,D,B,B,D,D,C,A,B,B,B,A,B,B,D,B,B,A
32585,10036260,B,D,A,C,C,C,A,A,A,A,A,D,B,D,A,B,A,C,B,A,A,A,A,D
32586,10053917,A,A,A,D,D,A,A,A,A,A,B,C,C,D,A,D,B,A,A,C,D,D,A,D
32587,20047882,A,A,C,C,D,D,C,D,B,B,B,C,C,A,B,C,B,D,D,C,D,D,C,C
32588,2894206,B,B,B,A,B,C,C,B,C,C,B,B,B,B,C,D,B,C,B,C,B,A,B,A
32589,20274025,D,A,C,C,A,D,B,B,A,B,C,C,C,D,A,C,C,C,C,C,B,A,B,C
32590,20084355,B,D,B,C,C,C,C,D,A,C,A,D,A,A,A,B,C,C,D,A,B,D,A,C
32591,20099493,B,C,D,C,B,B,B,A,C,D,B,C,B,C,A,A,B,B,C,A,B,B,B,A
32592,10084115,D,A,A,A,D,A,C,A,A,D,A,C,B,A,C,D,B,D,B,A,C,D,D,A
32593,20084556,B,D,A,C,C,C,C,B,A,C,C,C,B,D,A,D,B,C,A,A,B,A,B,B
32594,10276120,B,D,B,A,D,D,B,A,A,A,C,C,B,D,D,B,A,C,C,D,A,D,C,A
32595,20062125,A,C,B,B,D,C,B,C,A,C,A,C,B,B,C,C,D,B,B,A,D,C,C,C
32597,20281429,B,B,C,B,D,A,A,A,B,C,C,D,B,D,A,D,B,D,A,A,B,D,C,D
32598,20266907,B,C,D,B,D,C,A,D,D,A,A,B,A,B,C,B,B,C,A,B,A,D,A,A
32599,7299600,B,C,C,B,A,D,C,C,D,B,A,D,A,C,A,D,A,A,A,B,A,A,B,A
32600,19995991,A,A,C,C,C,C,C,D,A,C,B,D,B,A,C,B,B,C,D,A,B,D,A,B
32601,20312236,B,D,A,C,D,C,C,D,C,C,A,D,B,D,A,D,B,C,D,B,B,D,A,C
32602,19996044,B,B,A,C,C,C,A,A,A,C,A,D,B,D,A,D,B,B,C,B,B,D,A,C
32603,4838431,A,A,A,C,B,B,C,A,A,B,B,B,B,A,B,D,D,D,A,C,B,A,A,A
32604,10217816,A,C,D,B,A,D,C,A,D,D,A,C,A,C,D,C,D,D,D,A,A,D,B,A
32605,20030524,B,A,A,C,C,C,A,C,C,D,A,D,B,D,B,C,C,B,C,C,A,B,D,A
32606,20247547,D,B,D,D,A,A,B,A,B,C,B,B,C,B,A,D,D,A,B,B,B,B,D,D
32607,10020041,B,A,A,A,A,A,A,A,A,C,B,A,A,A,A,A,A,B,A,A,A,A,B,A
32608,20062153,A,D,A,D,C,C,D,D,A,B,C,C,B,A,A,A,C,B,C,A,B,B,A,A
32609,20047866,C,C,C,B,C,A,A,C,C,A,C,C,C,B,C,D,C,A,C,C,A,D,B,C
32610,19925437,A,A,C,C,B,C,A,C,A,B,C,C,B,C,C,A,B,B,D,C,B,B,C,B
32611,20330391,C,B,B,B,B,B,B,B,B,B,C,B,C,B,B,C,B,C,B,B,B,C,B,B
32612,20209261,B,D,A,A,C,D,D,A,B,C,A,C,B,C,A,D,B,B,D,B,B,C,B,B
32613,20273909,B,D,A,A,C,D,A,A,D,B,B,C,B,A,B,D,B,A,A,B,C,A,D,B
32614,20209280,B,A,A,B,B,C,C,B,B,B,C,C,A,A,B,B,B,B,A,A,B,D,B,B
32615,20083767,A,B,A,C,D,C,A,C,B,C,D,B,A,A,A,C,B,A,C,C,B,B,A,B
32616,20330403,A,D,B,A,B,D,A,B,B,D,B,A,B,D,D,A,B,B,B,C,B,A,A,B
32617,20209285,C,C,C,B,B,C,C,B,B,C,B,C,B,B,B,B,B,B,A,B,C,A,B,A
32618,20209286,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
32619,20078128,A,D,D,C,D,C,C,B,D,A,B,B,B,B,C,A,B,B,D,D,C,A,D,A
32620,19996038,B,D,D,C,C,C,B,D,A,D,D,C,C,D,A,D,B,D,D,D,B,D,A,B
32621,6658030,B,C,D,C,D,B,C,C,D,D,C,C,A,D,C,D,D,D,C,D,B,B,A,D
32622,10019856,A,B,C,B,C,D,A,C,D,D,D,C,B,D,A,A,D,B,A,C,D,B,D,A
32623,10037063,A,B,D,B,C,C,D,A,D,C,B,A,B,B,A,C,D,A,C,D,B,A,A,C
32624,20274004,B,B,B,D,C,C,B,B,C,C,B,C,B,B,A,D,C,B,C,C,A,D,C,B
32625,20330415,B,B,D,A,D,A,C,B,A,A,A,A,A,A,A,A,C,A,A,B,C,A,A,C
32626,20209300,B,D,A,C,C,D,C,B,A,A,B,D,B,D,A,D,C,C,B,A,B,D,A,A
32627,20209301,B,D,A,B,D,D,D,A,A,C,B,D,B,D,A,D,C,C,C,A,A,D,A,A
32628,20209307,A,D,A,C,A,A,B,B,D,C,D,C,B,A,D,D,B,B,D,C,B,C,C,A
32629,20330416,B,D,A,C,D,D,C,A,A,A,D,D,B,D,C,D,B,A,B,C,B,A,D,B
32630,20274052,B,C,A,A,C,D,B,B,D,B,B,D,B,A,B,A,B,A,A,C,A,A,A,C
32631,20330422,C,D,B,C,B,C,C,D,B,D,C,C,C,A,C,C,C,C,C,D,C,A,C,C
32632,10069770,A,B,B,A,A,A,A,C,D,C,A,C,A,B,B,B,A,C,B,D,D,A,B,B
32634,20330389,B,A,B,A,A,A,B,C,D,A,B,A,C,B,C,D,A,D,A,D,B,B,C,B
32635,20209264,C,B,C,D,B,A,A,D,B,C,C,A,D,D,C,B,B,B,B,C,A,A,C,C
32636,20330401,A,A,B,B,B,A,C,B,D,B,A,B,A,A,A,B,A,A,B,A,A,A,B,A
32637,20163245,A,C,B,A,C,A,D,A,A,A,C,A,B,D,A,A,B,D,B,A,B,B,B,B
32638,20330412,B,A,A,A,C,A,A,D,A,B,A,B,B,A,A,C,A,B,A,A,A,C,B,D
32639,20134415,B,D,A,C,D,D,C,A,A,C,D,C,B,A,A,D,B,D,C,A,B,D,A,C
32640,20163300,C,C,A,C,A,B,C,C,B,C,B,B,C,A,B,C,B,B,B,B,C,A,A,A
32641,2725335,D,C,C,C,D,C,A,D,A,C,A,D,B,C,D,B,A,A,C,A,A,B,B,B
32642,10217817,B,D,D,A,A,D,C,B,D,C,D,A,B,D,C,A,C,A,A,A,A,A,A,A
32643,10072390,C,A,A,B,A,C,A,B,A,A,A,A,A,C,A,C,B,B,B,A,B,B,C,A
32644,20095393,A,A,A,B,B,C,C,C,B,C,C,C,B,A,B,B,B,B,D,A,B,D,D,A
32645,10070617,B,D,A,C,C,D,C,A,D,A,A,C,B,D,D,D,B,B,A,A,B,B,C,D
32646,20083334,B,B,B,C,D,C,C,A,A,A,A,D,B,A,C,A,B,D,C,C,B,C,B,A
32647,10070766,B,D,A,C,C,C,C,A,B,C,C,C,B,D,A,D,C,B,B,B,B,D,A,A
32648,10070812,B,D,C,B,D,C,C,A,A,C,A,A,B,A,C,B,C,A,B,C,A,B,C,C
32649,20191862,B,D,A,C,C,C,C,A,A,B,B,D,B,B,A,D,B,C,D,A,B,A,D,A
32650,10070981,B,D,A,C,A,A,A,A,D,C,A,A,B,B,C,A,B,B,C,A,B,A,A,D
32651,20273951,B,D,C,C,B,D,C,A,A,C,C,D,B,D,A,D,C,C,D,A,B,B,A,A
32652,10071448,B,A,A,C,C,B,C,B,A,C,D,C,B,D,C,A,B,D,D,B,B,A,B,D
32653,10072140,B,D,C,C,D,D,C,D,C,C,B,A,B,D,A,D,C,B,C,A,B,D,A,D
32654,10072424,B,D,A,C,D,C,C,B,A,A,C,C,B,A,C,D,B,B,A,D,A,C,C,B
32655,10072141,B,D,A,C,C,D,C,A,C,C,A,D,B,D,A,D,B,C,D,A,B,D,D,C
32656,10183732,B,B,A,C,C,D,C,A,A,B,A,A,B,D,A,D,B,D,A,A,B,C,D,C
32657,10069634,B,D,A,C,C,C,C,A,B,C,B,D,B,D,C,D,D,C,C,A,B,C,A,D
32658,10071237,A,C,D,D,C,A,C,B,D,C,B,D,B,D,C,B,C,D,A,D,A,C,C,C
32659,20283553,B,D,B,A,A,D,B,C,B,A,A,D,B,A,B,A,A,C,B,C,C,B,A,A
32660,10072173,D,D,B,D,D,D,C,B,C,C,A,A,B,A,C,A,D,C,D,C,A,B,D,A
32661,10072263,B,D,B,C,D,C,C,A,C,C,A,D,B,D,A,D,B,C,D,B,B,D,A,C
32662,20314381,C,A,B,A,B,D,C,D,A,C,C,B,B,C,B,B,C,B,C,D,A,D,C,C
32663,19932597,B,D,A,C,D,D,C,A,B,B,C,B,B,A,B,D,B,A,C,D,B,A,C,A
32664,10070224,B,D,A,C,C,D,C,D,A,A,A,B,B,D,C,D,C,C,B,B,B,D,A,C
32665,10134713,A,C,C,B,C,C,B,C,A,C,B,B,B,D,C,B,A,C,B,D,C,C,D,D
32666,20083257,B,B,D,C,D,C,A,C,B,C,A,B,C,C,A,C,C,D,A,D,D,B,A,D
32667,10072011,A,B,C,A,A,B,C,C,B,D,C,B,D,A,B,A,B,B,B,B,A,A,B,B
32668,20409492,B,D,D,B,D,C,C,A,B,A,A,C,B,D,C,D,B,C,B,A,B,B,A,C
32669,10190210,B,A,A,A,A,B,A,A,A,B,A,A,B,D,A,A,A,A,A,A,A,B,A,A
32670,20071322,B,D,B,A,D,D,C,A,A,C,D,A,A,B,C,A,C,A,A,D,A,A,B,B
32671,20089512,A,B,A,C,C,A,C,B,B,B,D,B,A,D,C,D,B,B,D,A,B,B,B,A
32672,10043381,B,D,A,B,C,D,C,A,A,C,C,B,B,D,A,D,B,B,C,C,B,D,A,B
32673,19890183,A,B,D,C,A,D,C,C,D,C,A,B,B,C,B,A,A,D,A,D,B,B,D,D
32674,10071010,A,A,A,A,A,B,B,B,A,A,A,D,B,C,A,B,A,A,A,A,A,A,A,A
32675,20077211,B,D,A,C,C,C,C,A,A,D,C,C,B,D,C,B,B,A,C,B,B,D,A,A
32676,19890189,B,D,A,C,C,D,D,D,D,D,C,B,B,A,A,D,B,B,C,B,B,C,B,C
32677,20084469,B,D,A,C,C,D,C,A,A,A,C,B,C,A,A,D,B,B,B,B,B,B,A,B
32678,10072063,A,C,A,B,A,B,A,A,A,B,B,A,B,A,B,A,A,A,A,B,A,A,A,B
32679,10035459,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,D,B,A,B,A,A,A
32680,19868005,B,B,D,C,D,C,C,B,A,A,B,A,A,D,A,D,B,B,B,B,B,D,B,A
32682,20083324,B,D,A,A,B,D,C,B,C,B,A,C,B,A,A,B,D,C,D,C,A,D,C,B
32683,5004962,B,B,B,A,D,D,C,A,A,A,C,A,B,A,C,A,C,B,D,A,B,A,D,B
32684,10044149,B,D,A,B,C,C,C,A,A,C,B,D,B,A,C,A,C,C,A,A,A,A,A,A
32685,20287186,A,A,B,B,B,C,A,A,A,B,A,C,B,C,A,A,A,B,C,B,A,A,C,A
32686,20083866,B,D,A,C,C,D,D,A,A,A,B,C,B,D,B,D,B,D,A,A,B,D,A,D
32687,10035482,B,A,B,B,D,A,A,C,C,B,C,B,B,A,C,B,B,A,B,C,B,D,A,C
32688,10037360,D,A,A,A,A,D,A,A,A,C,A,D,B,D,B,D,A,D,A,C,B,A,B,A
32689,10035034,C,B,A,D,A,C,C,B,B,D,C,B,A,D,C,C,A,C,A,C,B,C,D,A
32690,10070619,B,B,A,A,A,B,B,A,B,D,B,D,B,B,B,A,B,B,B,A,B,B,A,B
32691,10036962,B,D,B,A,A,C,A,C,D,B,D,D,B,C,B,D,B,C,B,D,A,C,C,D
32692,10035010,B,C,A,B,C,D,D,B,A,C,C,D,B,D,C,D,B,C,C,C,B,C,D,A
32693,10035073,D,D,C,D,A,C,C,B,A,C,B,B,B,D,A,D,B,D,A,A,B,B,B,D
32694,10036274,C,C,C,C,D,B,B,C,A,A,C,C,B,D,D,A,B,C,A,A,B,C,C,B
32695,20191795,B,B,B,C,C,C,C,D,B,C,C,C,B,A,A,A,B,C,A,C,B,B,A,B
32696,20084642,B,D,A,C,C,D,C,A,A,C,B,B,B,D,C,B,B,D,B,A,B,B,A,A
32697,20084640,A,D,A,D,A,C,B,A,A,D,B,A,B,A,C,A,B,B,A,C,B,B,A,C
32698,10035138,B,A,A,B,A,B,C,B,C,C,D,B,A,B,B,A,A,B,B,B,B,C,C,D
32699,20084800,B,D,A,C,A,C,A,B,A,C,A,D,B,A,A,B,D,C,D,C,A,D,A,A
32700,10036541,B,D,A,C,A,D,C,B,A,D,B,B,B,D,A,A,B,B,A,D,B,A,A,A
32701,20083156,B,D,A,C,C,D,B,A,A,C,B,D,B,D,A,D,B,B,C,C,B,D,A,A
32702,20088612,B,D,A,C,C,C,C,A,B,D,D,B,B,D,B,D,B,B,D,D,B,A,B,B
32703,20083181,B,D,A,B,C,D,C,D,A,D,C,A,B,A,A,D,C,C,B,A,A,A,D,A
32704,20083312,B,D,A,C,C,C,A,B,A,B,A,C,B,A,B,A,B,A,C,A,B,B,B,B
32705,20083438,B,D,B,C,A,C,C,C,B,D,C,C,B,D,C,D,B,C,C,B,B,C,A,A
32706,19932562,B,A,D,A,A,A,B,A,C,B,A,B,A,A,A,B,A,B,A,B,A,B,B,A
32707,20409313,A,C,C,B,C,C,D,A,D,A,D,B,C,D,B,B,B,A,C,C,D,A,D,B
32708,19916108,A,A,B,A,A,B,B,A,A,B,A,D,A,C,A,A,B,A,A,A,A,A,B,A
32710,20048801,C,B,C,C,C,A,C,C,D,C,B,D,D,C,B,A,D,C,C,C,B,C,A,D
32711,20286771,B,B,D,C,D,C,A,D,A,A,A,D,B,A,B,D,B,B,B,B,A,D,D,C
32712,20083738,C,A,D,B,A,C,D,C,B,B,C,C,B,B,B,C,D,B,B,A,C,D,B,A
32713,20121145,B,C,B,C,B,A,D,C,B,A,A,C,B,A,B,B,B,C,B,A,A,C,C,D
32714,20286772,D,B,D,A,A,D,B,B,C,B,A,B,A,A,B,B,A,D,C,D,C,D,B,D
32715,20083896,A,A,A,C,A,A,C,B,A,B,A,A,C,B,C,C,B,A,C,B,C,A,A,C
32716,20121169,B,D,A,B,C,C,C,A,B,C,A,D,B,D,A,D,B,A,A,A,B,D,A,A
32717,20084221,B,D,A,C,C,C,C,D,A,C,B,B,B,D,A,D,B,A,D,B,B,A,A,A
32718,20084231,B,D,A,C,C,C,C,A,B,C,C,B,B,D,D,D,B,C,B,A,B,A,A,D
32719,20409274,B,D,A,C,C,D,B,D,A,C,B,C,B,B,A,A,A,D,B,D,B,A,A,A
32720,20099173,B,B,B,C,A,A,B,A,C,B,D,C,B,A,D,A,B,A,A,C,C,B,A,A
32721,20084433,A,C,B,B,C,D,D,A,B,D,B,B,A,B,A,B,D,D,D,B,C,A,A,C
32722,20084485,B,A,B,B,A,A,C,B,A,C,B,B,B,D,A,B,B,A,B,A,B,A,A,A
32723,20286775,B,D,A,B,D,D,C,D,B,B,B,A,B,D,A,D,B,B,A,C,B,D,A,C
32724,20084534,B,C,D,C,B,D,D,D,A,D,B,D,B,A,B,B,C,D,D,D,B,B,D,C
32725,20121213,B,D,A,C,A,C,C,A,A,C,B,B,B,D,C,D,B,C,D,B,A,D,A,C
32726,20083170,A,A,D,C,C,C,A,C,A,C,A,D,B,C,A,D,C,A,A,C,B,B,A,D
32727,20142642,B,A,C,A,A,A,B,B,A,A,A,B,A,A,A,A,A,A,A,C,B,C,B,A
32728,20083319,B,D,A,C,C,C,C,C,A,C,C,D,B,D,A,D,B,C,D,D,B,A,A,A
32729,20121097,B,A,D,A,A,A,A,A,B,B,C,A,A,A,A,D,C,A,B,C,D,B,B,C
32730,20083412,B,D,B,C,D,C,C,D,A,C,A,D,B,D,A,B,B,C,D,B,B,D,A,C
32731,20083579,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
32733,19916110,B,A,C,B,A,D,C,C,A,D,C,C,C,B,C,A,B,A,C,C,A,A,D,C
32735,20083773,B,D,D,C,C,D,C,B,A,C,C,C,B,D,C,A,B,C,D,C,B,A,A,A
32736,20083777,B,D,A,C,D,C,C,A,C,C,A,D,B,D,A,A,B,C,D,B,B,D,B,A
32737,6134542,B,D,B,C,B,C,B,C,D,A,C,B,C,D,B,A,C,C,C,C,C,C,B,B
32738,20083800,A,D,C,C,A,B,D,C,C,B,B,D,A,A,C,B,C,C,D,D,D,D,A,D
32739,20083883,B,D,B,C,D,C,C,A,A,C,A,D,B,D,A,D,B,C,B,B,B,D,A,C
32740,20084233,A,A,C,D,A,C,A,B,B,A,D,D,A,A,A,A,C,C,A,C,B,C,A,B
32741,19916146,A,C,B,B,B,C,B,B,B,D,C,A,A,C,B,B,D,D,C,C,A,C,C,C
32742,10099592,A,C,B,B,A,C,C,B,D,B,B,B,B,A,B,C,C,C,B,A,B,C,B,D
32743,20121189,D,B,D,C,A,A,A,A,B,B,B,A,A,C,A,D,B,B,C,A,B,A,B,D
32744,10020539,B,D,A,C,C,D,A,A,C,C,C,A,B,D,A,D,B,C,B,B,B,C,A,A
32745,20036688,B,D,A,C,C,C,,,,,,,,,,,,,,,,,,
32746,20084818,B,A,A,C,D,C,C,D,A,C,D,D,B,D,A,A,B,C,D,A,B,D,A,C
32747,10080060,B,D,D,C,C,D,C,A,B,A,B,A,B,D,A,D,B,C,B,A,B,D,A,A
32748,20083143,B,C,A,C,B,A,C,D,B,B,A,A,B,D,A,D,B,B,A,A,B,B,A,D
32749,20286726,B,D,A,C,D,C,C,A,B,D,D,C,B,D,C,D,B,C,A,B,D,D,A,B
32750,20083354,A,C,A,B,C,B,A,A,B,B,C,B,B,C,A,A,A,B,A,A,B,B,A,B
32751,20209253,A,C,A,A,B,C,A,A,A,B,A,B,B,B,B,A,B,C,B,B,B,A,A,B
32752,19916099,A,C,A,C,A,B,C,B,B,D,B,A,D,A,A,D,C,B,A,D,A,C,C,B
32753,20286768,A,D,D,B,A,A,C,A,A,C,B,A,A,C,A,D,B,C,B,D,B,B,A,A
32754,20083616,A,D,A,B,C,D,D,B,B,C,D,B,B,C,D,D,A,C,B,A,B,B,B,D
32755,20083699,A,C,B,B,A,A,D,A,D,D,A,C,A,A,B,C,D,B,C,B,B,B,D,B
32756,20083803,B,A,A,C,A,C,B,C,A,D,B,A,C,A,C,D,D,C,B,C,B,C,A,B
32757,19718919,A,A,C,B,B,A,A,A,C,A,D,C,C,D,C,A,A,B,B,A,C,C,B,A
32758,20083874,B,D,B,D,A,B,A,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,A,A
32759,20163259,B,D,A,A,A,C,C,A,A,C,C,D,B,A,A,A,B,C,D,C,B,D,A,C
32760,20083954,A,B,B,B,B,B,C,B,B,B,B,B,B,B,B,C,B,B,C,B,B,B,B,B
32761,20084195,A,D,A,C,C,D,A,D,A,C,A,C,B,A,A,A,B,A,D,A,B,D,A,D
32762,20084337,B,A,B,B,C,B,A,A,B,B,B,C,C,B,C,B,B,B,B,B,A,B,A,B
32763,19718926,D,D,A,C,D,C,C,A,A,C,A,D,C,D,A,D,B,B,D,B,B,D,A,C
32764,19925916,B,D,A,C,C,C,D,C,B,C,A,C,C,D,D,C,D,C,C,A,B,D,A,A
32765,20084493,B,D,A,C,D,C,A,D,A,C,A,D,B,D,A,D,B,C,D,B,B,D,A,C
32766,20409276,B,A,D,A,B,A,B,C,A,A,D,A,B,C,A,A,C,B,A,B,B,D,A,A
32767,10503427,B,D,C,C,C,C,C,D,C,C,D,D,D,A,B,A,B,C,D,A,B,D,A,B
32768,19916164,A,A,A,B,C,B,A,A,A,A,D,D,B,A,C,A,A,B,B,D,A,D,A,A
32769,20287389,A,A,C,C,D,D,D,B,D,D,A,A,B,D,B,D,C,A,B,A,D,D,C,A
32770,20083533,B,A,B,D,B,B,C,C,A,B,D,A,C,C,A,A,B,D,A,C,A,C,A,D
32771,19890176,B,A,B,C,A,A,A,B,A,A,C,B,B,B,C,A,A,A,C,C,B,D,B,A
32772,19718992,D,B,C,A,A,C,D,A,A,A,A,D,A,A,A,C,D,A,D,A,A,A,A,D
32773,20097131,A,B,C,D,B,C,D,B,A,D,D,B,C,C,A,C,C,A,A,C,B,A,D,D
32774,20275596,C,A,D,A,B,D,C,B,A,A,B,C,C,B,A,A,A,B,A,A,A,A,B,A
32775,20083707,A,A,D,A,B,D,B,B,D,C,A,B,D,B,B,A,D,B,C,B,A,A,D,A
32776,20140126,B,C,C,B,C,A,B,B,C,C,A,B,B,B,C,B,B,B,B,D,B,C,B,C
32777,20230828,A,B,A,A,B,C,C,B,B,B,D,D,B,A,C,B,B,D,A,C,C,D,B,D
32778,5012364,B,D,A,C,D,C,A,B,A,C,C,D,B,D,A,D,C,D,C,A,B,A,B,C
32779,20084020,B,B,C,A,A,C,B,B,A,A,B,C,B,B,A,B,B,C,B,A,B,A,A,A
32780,19890185,B,A,A,C,C,A,B,B,B,D,B,A,B,C,B,B,A,B,B,D,B,B,C,C
32781,19890187,A,D,D,D,B,D,B,B,A,B,A,B,B,D,C,D,B,C,A,B,A,B,A,C
32782,20084285,B,D,D,C,C,D,C,A,B,C,C,D,C,D,A,D,B,B,B,B,B,D,A,D
32783,20084312,B,D,A,D,C,B,B,D,A,B,B,D,B,B,A,A,B,B,A,A,B,B,A,B
32784,19890197,B,C,B,B,A,A,B,B,B,D,C,C,B,C,A,B,A,B,B,B,D,A,C,C
32785,20287393,B,D,B,C,C,C,C,D,A,C,A,B,B,D,A,D,B,C,A,A,B,D,A,D
32786,10164831,B,D,B,C,B,C,C,B,A,C,A,B,B,A,A,D,B,B,A,D,B,A,B,B
32787,20083177,B,D,C,C,B,C,C,B,D,D,A,A,A,B,C,A,B,C,A,C,A,D,D,B
32788,20163204,B,C,A,A,B,C,C,D,A,C,A,D,B,D,D,B,C,D,B,A,B,A,A,D
32789,10538185,D,D,A,B,A,B,B,A,A,A,B,B,B,C,A,B,D,B,B,B,C,B,D,C
32790,10045377,B,A,C,B,C,B,C,A,A,D,A,D,B,D,A,B,B,C,B,B,B,A,A,A
32791,10043936,B,B,B,C,B,C,B,C,C,B,C,D,A,C,B,B,B,D,A,D,C,A,B,B
32792,10016392,B,D,A,C,A,B,B,A,D,B,A,B,B,D,C,D,B,D,B,A,B,A,A,A
32793,20083409,A,D,D,A,C,C,D,D,B,B,C,A,B,A,D,A,A,D,C,D,A,A,C,D
